Manufacturer_ID,Manufacturer,Model,Model_Year,Alternative_Fuel_Economy_City,Alternative_Fuel_Economy_Highway,Alternative_Fuel_Economy_Combined,Conventional_Fuel_Economy_City,Conventional_Fuel_Economy_Highway,Conventional_Fuel_Economy_Combined,Transmission,Engine_Type,Engine_Size,Engine_Cylinder_Count,Engine_and_Motors_Description,Category,Fuel_Code,Fuel,Fuel_Configuration_Name,Electric_Only_Range,eRange_min,eRange_max,eRange_avg,Total_Range,PHEV_Type,Drivetrain,Charging_Rate_Level_2_in_kW,Charging_Rate_DC_Fast_kW,Charging_Speed_Level_1_miles_added_per_hour_of_charging,Charging_Speed_Level_2_miles_added_per_hour_of_charging,Charging_Speed_DCFast_miles_added_per_hour_of_charging,Battery_Voltage,Battery_Capacity_Amp_Hours,Battery_Capacity_kWh,Seating_Capacity,Notes
383,Subaru,Crosstrek Hybrid AWD,2023,,,90,36,35,35,Auto,,2.0L,4,"2.0L I4;
88 kW electric motor",SUV,PHEV,Plug-in Hybrid Electric,Dedicated,17,17,17,17,480,Blended,AWD,,,,,,352,25,8,,
383,Subaru,Solterra AWD,2023,,,102-104,,,,Auto,e-motor,TBD,,TBD,SUV,ELEC,Electric,Dedicated,222-228,222,228,225,,,AWD,,,,,,355,205,72,,"Includes Standard, Limited, and Touring models"
237,Tesla,Model 3 AWD,2023,,,113-131,,,,Auto,e-motor,98/131 kW and 190/195 kW motors,,98/131 kW and 190/195 kW electric motors,Sedan/Wagon,ELEC,Electric,Dedicated,315-358,315,358,337,,,AWD,11.5,250,4,41,712,360,235,84,5,Includes Performance and Long Range models
237,Tesla,Model 3 RWD,2023,138,126,132,,,,Auto,e-motor,192 kW electric motor,,192 kW electric motor,Sedan/Wagon,ELEC,Electric,Dedicated,272,272,272,272,,,RWD,11.5,250,4,41,712,350,174,60,5,
237,Tesla,Model S ,2023,124,115,120,,,,Auto,e-motor,247 kW electric motors (x2),,247 kW electric motors (x2),Sedan/Wagon,ELEC,Electric,Dedicated,405,405,405,405,,,AWD,11.5,250,4,38,653,408,256,104,5,
237,Tesla,Model X,2023,,,91-102,,,,Auto,e-motor,243 and 248 kW or 231 kW (x3),,243 and 248 kW electric motors or 231 kW electric motors (x3),SUV,ELEC,Electric,Dedicated,311-348,311,348,330,,,AWD,11.5,250,3,33,570,410,256,104,5-7,"Includes Plaid and models with 20"" and 22"" wheels"
237,Tesla,Model Y AWD,2023,,,111-123,,,,Auto,e-motor,91/133 kW and 179/200 kW motors,,91/133 kW and 179/200 kW electric motors,SUV,ELEC,Electric,Dedicated,279-330,279,330,305,,,AWD,11.5,250,4,41,712,360,235,84,5-7,Includes Performance and Long Range models
221,Toyota,bZ4X,2023,,,114-119,,,,Auto,e-motor,150 kW electric motor,,150 kW electric motor,SUV,ELEC,Electric,Dedicated,242-252,242,252,247,,,FWD,6.6,150,4,23,353,355,201,71,5,Includes standard and Limited models
221,Toyota,bZ4X AWD,2023,,,102-104,,,,Auto,e-motor,80 and 150 kW electric motors,,80 and 150 kW electric motors,SUV,ELEC,Electric,Dedicated,222-228,222,228,225,,,AWD,6.6,100-150,4,23,353,355,205,72,5,Includes standard and Limited models
221,Toyota,Camry Hybrid LE/SE/XLE/XSE,2023,,,,,,46-52,Auto,SI,2.5L,4,2.5L I4,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,FWD,,,,,,,,,,
221,Toyota,Corolla Cross Hybrid AWD,2023,,,,45,38,42,Auto,SI,2.0L,4,2.0L I4,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
221,Toyota,Corolla Hybrid,2023,,,,50,43,47-50,Auto,SI,1.8L,4,1.8L I4,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,FWD,,,,,,,,,,Includes Sport Mode model
221,Toyota,Corolla Hybrid AWD,2023,,,,,,44-48,Auto,SI,1.8L,4,1.8L I4,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,Includes Sport Mode model
221,Toyota,Crown AWD,2023,,,,29,32,30,Auto,SI,2.4L I4,4,2.4L I4,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
221,Toyota,Crown AWD,2023,,,,42,41,41,Auto,SI,2.5L I4,4,2.5L I4,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
221,Toyota,Highlander Hybrid,2023,,,,36,35,36,Auto,SI,2.5L,4,2.5L I4,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,FWD,,,,,,,,,,
221,Toyota,Highlander Hybrid AWD,2023,,,,,,35,Auto,SI,2.5L,4,2.5L I4,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,Includes LTD/PLAT models
221,Toyota,Mirai LE,2023,76,71,74,,,,Auto,FC,134 kW electric motor,,"134 kW electric motor;
311 V Lithium ion battery",Sedan/Wagon,H2,Hydrogen Fuel Cell,Dedicated,,,,,330,,RWD,,,,,,,,,,
221,Toyota,Mirai Limited,2023,67,64,65,,,,Auto,FC,134 kW electric motor,,"134 kW electric motor;
311 V Lithium ion battery",Sedan/Wagon,H2,Hydrogen Fuel Cell,Dedicated,,,,,357,,RWD,,,,,,,,,,
221,Toyota,Mirai XLE,2023,76,71,74,,,,Auto,FC,134 kW electric motor,,"134 kW electric motor;
311 V Lithium ion battery",Sedan/Wagon,H2,Hydrogen Fuel Cell,Dedicated,,,,,402,,RWD,,,,,,,,,,
221,Toyota,Prius,2023,,,,,,52-57,Auto,SI,2.0L,4,2.0L I4,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,FWD,,,,,,,,,,Includes XLE/LTD models
221,Toyota,Prius AWD,2023,,,,,,49-54,Auto,SI,2.0L,4,2.0L I4,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,Part-Time 4WD,,,,,,,,,,Includes XLE/LTD models
221,Toyota,Prius Prime/SE,2023,,,114-127,,,48-52,Auto,SI,2.0L,4,"2.0L I4;
120 kW electric motor",Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Dedicated,40-45,40,45,43,550-600,Blended,FWD,3.5,,5,13,,266,51,13,5,Includes standard and SE models
221,Toyota,RAV4 Hybrid AWD,2023,,,,,,37-40,Auto,SI,2.5L,4,2.5L I4,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,Includes Woodland Edition
221,Toyota,RAV4 Prime AWD,2023,,,94,40,36,38,Auto,SI,2.5L,4,"2.5L I4;
40 & 134 kW electric motors",SUV,PHEV,Plug-in Hybrid Electric,Dedicated,42,42,42,42,600,Blended,AWD,3.3-6.6,,3,9,,355,51,18,5,
221,Toyota,Sequoia 2WD,2023,,,,21,24,22,Auto,SI,3.4L,6,3.4L V6,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,RWD,,,,,,,,,,
221,Toyota,Sequoia 4WD,2023,,,,19,22,20,Auto,SI,3.4L,6,3.4L V6,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,Part-Time 4WD,,,,,,,,,,
221,Toyota,Sienna,2023,,,,36,36,36,Auto,SI,2.5L,4,2.5L I4,Van,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,FWD,,,,,,,,,,
221,Toyota,Sienna AWD,2023,,,,35,36,35,Auto,SI,2.5L,4,2.5L I4,Van,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
221,Toyota,Tundra 2WD,2023,,,,20,24,22,Auto,SI,3.4L,6,3.4L V6,Pickup,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,RWD,,,,,,,,,,
221,Toyota,Tundra 4WD/4WD PRO,2023,,,,,,19-20,Auto,SI,3.4L,6,3.4L V6,Pickup,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,Part-Time 4WD,,,,,,,,,,
221,Toyota,Venza AWD,2023,,,,40,37,39,Auto,SI,2.5L,4,2.5L I4,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
483,VinFast,VF 8 Eco/Plus,2023,,,80-87,,,,Auto,e-motor,130/150 kW (x2),,130/150 kW electric motors (x2),SUV,ELEC,Electric,Dedicated,191-207,191,207,199,,,AWD,,,,,,400,222,88,,Includes Plus model
347,Volkswagen,ID.4 AWD Pro/Pro S,2023,104,93,99,,,,Auto,e-motor,TBD,,TBD,SUV,ELEC,Electric,Dedicated,255,255,255,255,,,AWD,11,125,4,34,306,350,234,81,5,
347,Volkswagen,ID.4 S/Pro/Pro S,2023,115,98,107,,,,Auto,e-motor,150 kW electric motor,,150 kW electric motor,SUV,ELEC,Electric,Dedicated,209-275,209,275,242,,,RWD,11,125,4,34,306,350,234,81,5,
395,Volvo,C40 Recharge Twin,2023,94,80,87,,,,Auto,e-motor,175 kW electric motors (X2),,175 kW electric motors (X2),SUV,ELEC,Electric,Dedicated,226,226,226,226,,,AWD,11,149,3,28,310,396,196,77,5,
395,Volvo,S60 B5,2023,,,,26,35,30,Auto,SI,2.0L,4,2.0L I4,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,FWD,,,,,,,,,,
395,Volvo,S60 B5 AWD,2023,,,,25,33,28,Auto,SI,2.0L,4,2.0L I4,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
395,Volvo,S60 T8 AWD Recharge,2023,,,74,30,33,31,Auto,SI,2.0L,4,"2.0L I4;
34 kW electric motor",Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,40,40,40,40,530,Blended,AWD,3.6,,2,7,,369,51,18,5,
395,Volvo,S90 B6 AWD,2023,,,,23,32,26,Auto,SI,2.0L,4,2.0L I4,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
395,Volvo,S90 T8 AWD Recharge ext. Range,2023,,,66,28,33,30,Auto,SI,2.0L,4,"2.0L I4;
34 &107 kW electric motors",Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,38,38,38,38,500,Blended,AWD,3.6,,2,6,,369,51,18,5,
395,Volvo,V60CC B5 AWD,2023,,,,23,30,26,Auto,SI,2.0L,4,2.0L I4,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
395,Volvo,V60 T8 AWD Recharge ext. Range,2023,,,74,30,33,31,Auto,SI,2.0L,4,"2.0L I4;
34 &107 kW electric motors",Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,40,40,40,40,530,Blended,AWD,3.6,,2,7,,369,51,18,5,
395,Volvo,V90CC B6 AWD,2023,,,,22,29,25,Auto,SI,2.0L,4,2.0L I4,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
395,Volvo,XC40 B4,2023,,,,24,32,27,Auto,SI,2.0L,4,2.0L I4,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,FWD,,,,,,,,,,
395,Volvo,XC40 Recharge Twin,2023,92,79,85,,,,Auto,e-motor,150 kW electric motors (X2),,150 kW electric motors (X2),SUV,ELEC,Electric,Dedicated,223,223,223,223,,,AWD,11,150,3,28,303,396,196,77,5,
395,Volvo,XC40/XC60 AWD,2023,,,,,,23-26,Auto,SI,2.0L,4,2.0L I4,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,"Includes XC40 B5, XC60 B5, and XC60 B6 models"
395,Volvo,XC60 B5,2023,,,,23,30,26,Auto,SI,2.0L,4,2.0L I4,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,FWD,,,,,,,,,,
395,Volvo,XC60 T8 AWD Recharge,2023,,,63,28,28,28,Auto,SI,2.0L,4,"2.0L I4;
34 kW electric motor",SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,36,36,36,36,560,Blended,AWD,3.6,,2,6,,369,51,18,5,
395,Volvo,XC90 B5/B6 AWD,2023,,,,,,22-25,Auto,SI,2.0L,4,2.0L I4,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
395,Volvo,XC90 T8 AWD Recharge,2023,,,58,26,27,27,Auto,SI,2.0L,4,"2.0L I4;
34 & 107 kW electric motors",SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,33,33,33,33,530,Blended,AWD,3.6,,2,6,,369,51,18,7,
365,Acura,NSX,2022,,,,21,22,21,Auto,SI,3.5L,6,3.5L V6,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
377,Audi,A3 ,2022,,,,29,38,32,Auto,SI,2.0L,4,2.0L I4,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,FWD,,,,,,,,,,
377,Audi,A3 quattro,2022,,,,28,36,31,Auto,SI,2.0L,4,2.0L I4,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
377,Audi,A4 allroad quattro,2022,,,,24,30,26,Auto,SI,2.0L,4,2.0L I4,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
377,Audi,A4 quattro,2022,,,,26,34,29,Auto,SI,2.0L,4,2.0L I4,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
377,Audi,A4 S line quattro,2022,,,,24,31,27,Auto,SI,2.0L,4,2.0L I4,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
377,Audi,A5 Cabriolet quattro,2022,,,,23,31,26,Auto,SI,2.0L,4,2.0L I4,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
377,Audi,A5 Coupe quattro,2022,,,,24,31,27,Auto,SI,2.0L,4,2.0L I4,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
377,Audi,A5 Sportback quattro,2022,,,,26,34,29,Auto,SI,2.0L,4,2.0L I4,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
377,Audi,A5 Sportback S line quattro,2022,,,,24,31,27,Auto,SI,2.0L,4,2.0L I4,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
377,Audi,A6 Allroad quattro,2022,,,,21,28,23,Auto,SI,3.0L,6,3.0L V6,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
377,Audi,A6 quattro,2022,,,,23,33,26,Auto,SI,2.0L,4,2.0L I4,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
377,Audi,A6 quattro,2022,,,,21,30,24,Auto,SI,3.0L,6,3.0L V6,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
377,Audi,A7 quattro,2022,,,,21,30,24,Auto,SI,3.0L,6,3.0L V6,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
377,Audi,A7 TFSI e quattro,2022,,,70,25,31,27,Auto,SI,2.0L,4,"2.0L I4;
105 kW electric motor",Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,26,26,26,26,410,Blended,AWD,,,,,,,,,,
377,Audi,A8L quattro,2022,,,,19,28,22,Auto,SI,3.0L,6,3.0L V6,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
377,Audi,e-tron GT,2022,81,83,82,,,,Auto,e-motor,175 kW electric motor,,"175 kW electric motor;
129 Ah battery",Sedan/Wagon,ELEC,Electric,,238,238,238,238,,,AWD,,,,,,,,,,
377,Audi,e-tron quattro,2022,78,77,78,,,,Auto,e-motor,141 kW and 172 kW electric motor,,"141 kW and 172 kW electric motors;
240 Ah battery",SUV,ELEC,Electric,,222,222,222,222,,,AWD,,,,,,,,,,
377,Audi,"e-tron S (20"" wheels)",2022,72,75,73,,,,Auto,e-motor,138kW electric motor,,"138kW electric motor;
240 Ah battery",SUV,ELEC,Electric,,208,208,208,208,,,AWD,,,,,,,,,,
377,Audi,"e-tron S (21"" or 22"" wheels)",2022,62,64,63,,,,Auto,e-motor,138kW electric motor,,"138kW electric motor;
240 Ah battery",SUV,ELEC,Electric,,181,181,181,181,,,AWD,,,,,,,,,,
377,Audi,e-tron Sportback quattro,2022,76,78,77,,,,Auto,e-motor,141 kW and 172 kW electric motor,,"141 kW and 172 kW electric motors;
240 Ah battery",SUV,ELEC,Electric,,218,218,218,218,,,AWD,,,,,,,,,,
377,Audi,"e-tron S Sportback (20"" wheels)",2022,73,78,75,,,,Auto,e-motor,138kW electric motor,,"138kW electric motor;
240 Ah battery",SUV,ELEC,Electric,,212,212,212,212,,,AWD,,,,,,,,,,
377,Audi,"e-tron S Sportback (21"" or 22"" wheels)",2022,64,66,65,,,,Auto,e-motor,157kW electric motor,,"157kW electric motor;
240 Ah battery",SUV,ELEC,Electric,,185,185,185,185,,,AWD,,,,,,,,,,
377,Audi,Q4 e-tron quattro,2022,100,89,95,,,,Auto,e-motor,80 kW and 150 kW electric motor,,"80 kW and 150 kW electric motors;
234 Ah battery",SUV,ELEC,Electric,,241,241,241,241,,,AWD,,,,,,,,,,
377,Audi,Q4 e-tron Sportback quattro,2022,100,89,95,,,,Auto,e-motor,80 kW and 150 kW electric motor,,"80 kW and 150 kW electric motors;
234 Ah battery",SUV,ELEC,Electric,,241,241,241,241,,,AWD,,,,,,,,,,
377,Audi,Q5 quattro,2022,,,,23,28,25,Auto,SI,2.0L,4,2.0L I4,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
377,Audi,Q5 S line quattro,2022,,,,23,28,25,Auto,SI,2.0L,4,2.0L I4,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
377,Audi,Q5 Sportback S line quattro,2022,,,,23,28,25,Auto,SI,2.0L,4,2.0L I4,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
377,Audi,Q5 TFSI e quattro,2022,,,61,25,27,26,Auto,SI,2.0L,4,"2.0L I4;
105 kW electric motor",Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,23,23,23,23,390,Blended,AWD,,,,,,,,,,
377,Audi,Q7 quattro,2022,,,,18,23,20,Auto,SI,3.0L,6,3.0L V6,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
377,Audi,Q8 quattro,2022,,,,18,23,20,Auto,SI,3.0L,6,3.0L V6,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
377,Audi,RS 6 Avant,2022,,,,15,22,17,Auto,SI,4.0L,8,4.0L V8,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
377,Audi,RS7,2022,,,,15,22,17,Auto,SI,4.0L,8,4.0L V8,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
377,Audi,RS e-tron GT,2022,100,89,95,,,,Auto,e-motor,335 kW electric motor,,"335 kW electric motor;
723 Ah battery",SUV,ELEC,Electric,,241,241,241,241,,,AWD,,,,,,,,,,
377,Audi,RS Q8,2022,,,,13,19,15,Auto,SI,4.0L,8,4.0L V8,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
377,Audi,S6,2022,,,,18,28,22,Auto,SI,2.9L,6,2.9L V6,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
377,Audi,S7,2022,,,,18,28,22,Auto,SI,2.9L,6,2.9L V6,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
377,Audi,S8,2022,,,,14,23,17,Auto,SI,4.0L,8,4.0L V8,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
355,Bentley Motors,Flying Spur Hybrid,2022,,,46,17,22,19,Auto,SI,2.9L,6,"2.9L V6;
103 kW electric motor",Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,21,21,21,21,430,Blended,AWD,,,,,,,,,,
211,BMW,330e Sedan,2022,,,75,25,33,28,Auto,SI,2.0L,4,"2.0L I4;
80 kW electric motor",Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,23,23,23,23,320,Blended,RWD,,,,,,,,,,
211,BMW,330e xDrive,2022,,,67,22,30,25,Auto,SI,2.0L,4,"2.0L I4;
80 kW electric motor",Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,20,20,20,20,290,Blended,AWD,,,,,,,,,,
211,BMW,530e Sedan,2022,,,64,24,29,26,Auto,SI,2.0L,4,"2.0L I4;
80 kW electric motor",Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,21,21,21,21,340,Blended,RWD,,,,,,,,,,
211,BMW,530e xDrive Sedan,2022,,,62,22,28,25,Auto,SI,2.0L,4,"2.0L I4;
80 kW electric motor",Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,19,19,19,19,320,Blended,AWD,,,,,,,,,,
211,BMW,540i Sedan,2022,,,,25,32,27,Auto,SI,3.0L,6,3.0L V6,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,RWD,,,,,,,,,,
211,BMW,540i xDrive Sedan,2022,,,,22,29,25,Auto,SI,3.0L,6,3.0L V6,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
211,BMW,745e xDrive,2022,,,56,19,26,22,Auto,SI,3.0L,6,"3.0L V6;
83 kW electric motor",Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,17,17,17,17,290,Blended,AWD,,,,,,,,,,
211,BMW,"i4 eDrive40 Gran Coupe (18"" Wheels) ",2022,109,108,109,,,,Auto,e-motor,250 kW electric motor,,"250 kW electric motor;
211 Ah battery",Sedan/Wagon,ELEC,Electric,Dedicated,301,301,301,301,,,RWD,,,,,,,,,,
211,BMW,"i4 eDrive40 Gran Coupe (19"" Wheels) ",2022,100,98,99,,,,Auto,e-motor,250 kW electric motor,,"250 kW electric motor;
211 Ah battery",Sedan/Wagon,ELEC,Electric,Dedicated,282,282,282,282,,,RWD,,,,,,,,,,
211,BMW,"i4 M50 Gran Coupe (19"" Wheels) ",2022,94,98,96,,,,Auto,e-motor,190 and 230 kW electric motors,,"190 and 230 kW electric motors;
211 Ah battery",Sedan/Wagon,ELEC,Electric,Dedicated,270,270,270,270,,,AWD,,,,,,,,,,
211,BMW,"i4 M50 Gran Coupe (20"" Wheels) ",2022,79,80,80,,,,Auto,e-motor,190 and 230 kW electric motors,,"190 and 230 kW electric motors;
211 Ah battery",Sedan/Wagon,ELEC,Electric,Dedicated,227,227,227,227,,,AWD,,,,,,,,,,
211,BMW,"iX xDrive50 (20"" Wheels) ",2022,86,87,86,,,,Auto,e-motor,190 and 230 kW electric motors,,"190 and 230 kW electric motors;
303 Ah battery",SUV,ELEC,Electric,Dedicated,324,324,324,324,,,AWD,,,,,,,,,,
211,BMW,"iX xDrive50 (21"" Wheels) ",2022,82,84,83,,,,Auto,e-motor,190 and 230 kW electric motors,,"190 and 230 kW electric motors;
303 Ah battery",SUV,ELEC,Electric,Dedicated,305,305,305,305,,,AWD,,,,,,,,,,
211,BMW,"iX xDrive50 (22"" Wheels) ",2022,86,85,86,,,,Auto,e-motor,190 and 230 kW electric motors,,"190 and 230 kW electric motors;
303 Ah battery",SUV,ELEC,Electric,Dedicated,315,315,315,315,,,AWD,,,,,,,,,,
211,BMW,M340i Sedan,2022,,,,23,32,26,Auto,SI,3.0L,6,3.0L V6,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,RWD,,,,,,,,,,
211,BMW,M340i xDrive Sedan,2022,,,,23,32,26,Auto,SI,3.0L,6,3.0L V6,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
211,BMW,M440i Convertible,2022,,,,23,31,26,Auto,SI,3.0L,6,3.0L V6,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,RWD,,,,,,,,,,
211,BMW,M440i Coupe,2022,,,,25,34,28,Auto,SI,3.0L,6,3.0L V6,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,RWD,,,,,,,,,,
211,BMW,M440i xDrive Convertible,2022,,,,23,31,26,Auto,SI,3.0L,6,3.0L V6,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
211,BMW,M440i xDrive Coupe,2022,,,,23,32,26,Auto,SI,3.0L,6,3.0L V6,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
211,BMW,M440i xDrive Gran Coupe,2022,,,,22,29,25,Auto,SI,3.0L,6,3.0L V6,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,RWD,,,,,,,,,,
211,BMW,X3 M40i,2022,,,,21,26,23,Auto,SI,3.0L,6,3.0L V6,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
211,BMW,X4 M40i,2022,,,,21,26,23,Auto,SI,3.0L,6,3.0L V6,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
211,BMW,X5 sDrive40i,2022,,,,21,26,23,Auto,SI,3.0L,6,3.0L V6,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,RWD,,,,,,,,,,
211,BMW,X5 xDrive40i,2022,,,,21,25,23,Auto,SI,3.0L,6,3.0L V6,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
211,BMW,X5 xDrive45e,2022,,,50,19,22,20,Auto,SI,3.0L,6,"3.0L I6;
83 kW electric motor",SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,31,31,31,31,400,Blended,AWD,,,,,,,,,,
211,BMW,X6 xDrive40i,2022,,,,21,25,23,Auto,SI,3.0L,6,3.0L V6,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
211,BMW,X7 xDrive40i,2022,,,,19,24,21,Auto,SI,3.0L,6,3.0L V6,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
231,Cadillac,Escalade 2WD,2022,,,,21,27,23,Auto,CI,3.0L,6,3.0L V6,SUV,BD,Biodiesel (B20),Dedicated,,,,,,,RWD,,,,,,,,,,
231,Cadillac,Escalade 4WD,2022,,,,20,26,22,Auto,CI,3.0L,6,3.0L V6,SUV,BD,Biodiesel (B20),Dedicated,,,,,,,4WD,,,,,,,,,,
215,Chevrolet,Bolt EUV,2022,125,104,115,,,,Auto,e-motor,150 kW electric motor,,"150 kW electric motor;
189 Ah battery",Sedan/Wagon,ELEC,Electric,Dedicated,247,247,247,247,,,FWD,,,,,,,,,,
